========== HORIZONTAL BEGIN ==========
row = 4, col = 42, congestion_value = 1.07143, demand = 15, supply = 14
row = 60, col = 1, congestion_value = 0.0714286, demand = 1, supply = 14
row = 60, col = 2, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 3, congestion_value = 0, demand = 0, supply = 14
row = 60, col = 4, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 5, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 6, congestion_value = 0, demand = 0, supply = 14
row = 60, col = 7, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 8, congestion_value = 0.214286, demand = 3, supply = 14
row = 60, col = 9, congestion_value = 0.0714286, demand = 1, supply = 14
row = 60, col = 10, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 11, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 12, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 13, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 14, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 15, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 16, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 17, congestion_value = 0.214286, demand = 3, supply = 14
row = 60, col = 18, congestion_value = 0.214286, demand = 3, supply = 14
row = 60, col = 19, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 20, congestion_value = 0.714286, demand = 10, supply = 14
row = 60, col = 21, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 22, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 23, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 24, congestion_value = 0.214286, demand = 3, supply = 14
row = 60, col = 25, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 26, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 27, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 28, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 29, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 30, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 31, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 32, congestion_value = 0.642857, demand = 9, supply = 14
row = 60, col = 33, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 34, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 35, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 36, congestion_value = 0.928571, demand = 13, supply = 14
row = 60, col = 37, congestion_value = 0.714286, demand = 10, supply = 14
row = 60, col = 38, congestion_value = 0.928571, demand = 13, supply = 14
row = 60, col = 39, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 40, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 41, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 42, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 43, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 44, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 45, congestion_value = 0.642857, demand = 9, supply = 14
row = 60, col = 46, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 47, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 48, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 49, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 50, congestion_value = 0.714286, demand = 10, supply = 14
row = 60, col = 51, congestion_value = 0.428571, demand = 6, supply = 14
row = 60, col = 52, congestion_value = 0.0714286, demand = 1, supply = 14
row = 60, col = 53, congestion_value = 0.571429, demand = 8, supply = 14
row = 60, col = 54, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 55, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 56, congestion_value = 0.357143, demand = 5, supply = 14
row = 60, col = 57, congestion_value = 0.5, demand = 7, supply = 14
row = 60, col = 58, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 59, congestion_value = 0.785714, demand = 11, supply = 14
row = 60, col = 60, congestion_value = 0.214286, demand = 3, supply = 14
row = 60, col = 61, congestion_value = 0.142857, demand = 2, supply = 14
row = 60, col = 62, congestion_value = 0.285714, demand = 4, supply = 14
row = 60, col = 63, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 0, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 1, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 2, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 3, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 4, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 5, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 6, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 7, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 8, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 9, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 10, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 11, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 12, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 13, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 14, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 15, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 16, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 17, congestion_value = 0, demand = 0, supply = 14
row = 61, col = 18, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 19, congestion_value = 0.285714, demand = 4, supply = 14
row = 61, col = 20, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 21, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 22, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 23, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 24, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 25, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 26, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 27, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 28, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 29, congestion_value = 0.285714, demand = 4, supply = 14
row = 61, col = 30, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 31, congestion_value = 0.5, demand = 7, supply = 14
row = 61, col = 32, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 33, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 34, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 35, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 36, congestion_value = 0.785714, demand = 11, supply = 14
row = 61, col = 37, congestion_value = 0.714286, demand = 10, supply = 14
row = 61, col = 38, congestion_value = 0.785714, demand = 11, supply = 14
row = 61, col = 39, congestion_value = 0.285714, demand = 4, supply = 14
row = 61, col = 40, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 41, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 42, congestion_value = 0.285714, demand = 4, supply = 14
row = 61, col = 43, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 44, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 45, congestion_value = 0.714286, demand = 10, supply = 14
row = 61, col = 46, congestion_value = 0.285714, demand = 4, supply = 14
row = 61, col = 47, congestion_value = 0.5, demand = 7, supply = 14
row = 61, col = 48, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 49, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 50, congestion_value = 0.5, demand = 7, supply = 14
row = 61, col = 51, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 52, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 53, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 54, congestion_value = 0.428571, demand = 6, supply = 14
row = 61, col = 55, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 56, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 57, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 58, congestion_value = 0.142857, demand = 2, supply = 14
row = 61, col = 59, congestion_value = 0.571429, demand = 8, supply = 14
row = 61, col = 60, congestion_value = 0.0714286, demand = 1, supply = 14
row = 61, col = 61, congestion_value = 0.357143, demand = 5, supply = 14
row = 61, col = 62, congestion_value = 0.214286, demand = 3, supply = 14
row = 61, col = 63, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 0, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 1, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 2, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 3, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 4, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 5, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 6, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 7, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 8, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 9, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 10, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 11, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 12, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 13, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 14, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 15, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 16, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 17, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 18, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 19, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 20, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 21, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 22, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 23, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 24, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 25, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 26, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 27, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 28, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 29, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 30, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 31, congestion_value = 0.357143, demand = 5, supply = 14
row = 62, col = 32, congestion_value = 0.357143, demand = 5, supply = 14
row = 62, col = 33, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 34, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 35, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 36, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 37, congestion_value = 0.357143, demand = 5, supply = 14
row = 62, col = 38, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 39, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 40, congestion_value = 0.5, demand = 7, supply = 14
row = 62, col = 41, congestion_value = 0.428571, demand = 6, supply = 14
row = 62, col = 42, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 43, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 44, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 45, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 46, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 47, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 48, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 49, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 50, congestion_value = 0.571429, demand = 8, supply = 14
row = 62, col = 51, congestion_value = 0.285714, demand = 4, supply = 14
row = 62, col = 52, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 53, congestion_value = 0.214286, demand = 3, supply = 14
row = 62, col = 54, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 55, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 56, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 57, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 58, congestion_value = 0.142857, demand = 2, supply = 14
row = 62, col = 59, congestion_value = 0.428571, demand = 6, supply = 14
row = 62, col = 60, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 61, congestion_value = 0.0714286, demand = 1, supply = 14
row = 62, col = 62, congestion_value = 0, demand = 0, supply = 14
row = 62, col = 63, congestion_value = 0, demand = 0, supply = 14
========== VERTICAL ==========
row = 0, col = 0, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 1, congestion_value = 0, demand = 0, supply = 12
row = 0, col = 2, congestion_value = 0, demand = 0, supply = 12
row = 0, col = 3, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 4, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 5, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 6, congestion_value = 0, demand = 0, supply = 12
row = 0, col = 7, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 8, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 9, congestion_value = 0.25, demand = 3, supply = 12
row = 0, col = 10, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 11, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 12, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 13, congestion_value = 0.25, demand = 3, supply = 12
row = 0, col = 14, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 15, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 16, congestion_value = 0.25, demand = 3, supply = 12
row = 0, col = 17, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 18, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 19, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 20, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 21, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 22, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 23, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 24, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 25, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 26, congestion_value = 0, demand = 0, supply = 12
row = 0, col = 27, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 28, congestion_value = 0.0833333, demand = 1, supply = 12
row = 0, col = 29, congestion_value = 0.25, demand = 3, supply = 12
row = 0, col = 30, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 31, congestion_value = 0, demand = 0, supply = 12
row = 0, col = 32, congestion_value = 0.166667, demand = 2, supply = 12
row = 0, col = 33, congestion_value = 0.333333, demand = 4, supply = 12
row = 0, col = 34, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 35, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 36, congestion_value = 0.5, demand = 6, supply = 12
row = 0, col = 37, congestion_value = 0.5, demand = 6, supply = 12
row = 0, col = 38, congestion_value = 0.916667, demand = 11, supply = 12
row = 0, col = 39, congestion_value = 0.75, demand = 9, supply = 12
row = 0, col = 40, congestion_value = 0.75, demand = 9, supply = 12
row = 0, col = 41, congestion_value = 0.833333, demand = 10, supply = 12
row = 0, col = 42, congestion_value = 0.75, demand = 9, supply = 12
row = 0, col = 43, congestion_value = 0.916667, demand = 11, supply = 12
row = 0, col = 44, congestion_value = 0.75, demand = 9, supply = 12
row = 0, col = 45, congestion_value = 0.833333, demand = 10, supply = 12
row = 0, col = 46, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 47, congestion_value = 0.416667, demand = 5, supply = 12
row = 0, col = 48, congestion_value = 0.5, demand = 6, supply = 12
row = 0, col = 49, congestion_value = 0.833333, demand = 10, supply = 12
row = 0, col = 50, congestion_value = 0.75, demand = 9, supply = 12
row = 0, col = 51, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 52, congestion_value = 0.666667, demand = 8, supply = 12
row = 0, col = 53, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 54, congestion_value = 0.666667, demand = 8, supply = 12
row = 0, col = 55, congestion_value = 0.333333, demand = 4, supply = 12
row = 0, col = 56, congestion_value = 0.666667, demand = 8, supply = 12
row = 0, col = 57, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 58, congestion_value = 0.5, demand = 6, supply = 12
row = 0, col = 59, congestion_value = 0.5, demand = 6, supply = 12
row = 0, col = 60, congestion_value = 0.583333, demand = 7, supply = 12
row = 0, col = 61, congestion_value = 0.333333, demand = 4, supply = 12
row = 0, col = 62, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 0, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 1, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 2, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 3, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 4, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 5, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 6, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 7, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 8, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 9, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 10, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 11, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 12, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 13, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 14, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 15, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 16, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 17, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 18, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 19, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 20, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 21, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 22, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 23, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 24, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 25, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 26, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 27, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 28, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 29, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 30, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 31, congestion_value = 0.25, demand = 3, supply = 12
row = 1, col = 32, congestion_value = 0.25, demand = 3, supply = 12
row = 1, col = 33, congestion_value = 0.25, demand = 3, supply = 12
row = 1, col = 34, congestion_value = 0.5, demand = 6, supply = 12
row = 1, col = 35, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 36, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 37, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 38, congestion_value = 0.416667, demand = 5, supply = 12
row = 1, col = 39, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 40, congestion_value = 0.583333, demand = 7, supply = 12
row = 1, col = 41, congestion_value = 0.5, demand = 6, supply = 12
row = 1, col = 42, congestion_value = 0.666667, demand = 8, supply = 12
row = 1, col = 43, congestion_value = 0.75, demand = 9, supply = 12
row = 1, col = 44, congestion_value = 0.583333, demand = 7, supply = 12
row = 1, col = 45, congestion_value = 0.5, demand = 6, supply = 12
row = 1, col = 46, congestion_value = 0.25, demand = 3, supply = 12
row = 1, col = 47, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 48, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 49, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 50, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 51, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 52, congestion_value = 0.5, demand = 6, supply = 12
row = 1, col = 53, congestion_value = 0.5, demand = 6, supply = 12
row = 1, col = 54, congestion_value = 0.416667, demand = 5, supply = 12
row = 1, col = 55, congestion_value = 0, demand = 0, supply = 12
row = 1, col = 56, congestion_value = 0.25, demand = 3, supply = 12
row = 1, col = 57, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 58, congestion_value = 0.333333, demand = 4, supply = 12
row = 1, col = 59, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 60, congestion_value = 0.166667, demand = 2, supply = 12
row = 1, col = 61, congestion_value = 0.0833333, demand = 1, supply = 12
row = 1, col = 62, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 0, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 1, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 2, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 3, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 4, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 5, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 6, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 7, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 8, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 9, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 10, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 11, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 12, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 13, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 14, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 15, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 16, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 17, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 18, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 19, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 20, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 21, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 22, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 23, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 24, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 25, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 26, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 27, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 28, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 29, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 30, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 31, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 32, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 33, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 34, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 35, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 36, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 37, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 38, congestion_value = 0.75, demand = 9, supply = 12
row = 2, col = 39, congestion_value = 0.75, demand = 9, supply = 12
row = 2, col = 40, congestion_value = 0.583333, demand = 7, supply = 12
row = 2, col = 41, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 42, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 43, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 44, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 45, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 46, congestion_value = 0.166667, demand = 2, supply = 12
row = 2, col = 47, congestion_value = 0.0833333, demand = 1, supply = 12
row = 2, col = 48, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 49, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 50, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 51, congestion_value = 0.666667, demand = 8, supply = 12
row = 2, col = 52, congestion_value = 0.75, demand = 9, supply = 12
row = 2, col = 53, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 54, congestion_value = 0.583333, demand = 7, supply = 12
row = 2, col = 55, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 56, congestion_value = 0.666667, demand = 8, supply = 12
row = 2, col = 57, congestion_value = 0.833333, demand = 10, supply = 12
row = 2, col = 58, congestion_value = 0.333333, demand = 4, supply = 12
row = 2, col = 59, congestion_value = 0.416667, demand = 5, supply = 12
row = 2, col = 60, congestion_value = 0, demand = 0, supply = 12
row = 2, col = 61, congestion_value = 0.25, demand = 3, supply = 12
row = 2, col = 62, congestion_value = 0.333333, demand = 4, supply = 12
row = 3, col = 0, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 1, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 2, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 3, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 4, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 5, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 6, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 7, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 8, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 9, congestion_value = 0.166667, demand = 2, supply = 12
row = 3, col = 10, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 11, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 12, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 13, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 14, congestion_value = 0.166667, demand = 2, supply = 12
row = 3, col = 15, congestion_value = 0.333333, demand = 4, supply = 12
row = 3, col = 16, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 17, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 18, congestion_value = 0.333333, demand = 4, supply = 12
row = 3, col = 19, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 20, congestion_value = 0.166667, demand = 2, supply = 12
row = 3, col = 21, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 22, congestion_value = 0.0833333, demand = 1, supply = 12
row = 3, col = 23, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 24, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 25, congestion_value = 0, demand = 0, supply = 12
row = 3, col = 26, congestion_value = 0.416667, demand = 5, supply = 12
row = 3, col = 27, congestion_value = 0.583333, demand = 7, supply = 12
row = 3, col = 28, congestion_value = 0.5, demand = 6, supply = 12
row = 3, col = 29, congestion_value = 0.166667, demand = 2, supply = 12
row = 3, col = 30, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 31, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 32, congestion_value = 0.25, demand = 3, supply = 12
row = 3, col = 33, congestion_value = 0.75, demand = 9, supply = 12
row = 3, col = 34, congestion_value = 0.583333, demand = 7, supply = 12
row = 3, col = 35, congestion_value = 0.416667, demand = 5, supply = 12
